avlength,coff.timestamp,entropy,exports_counts,has_debug,has_relocations,has_resources,has_signature,imports_counts,label,MZ,numstrings,paths,printables,registry,size,urls,vsize
6.906272530641672,1537623439,6.509166717529297,0,1,1,1,0,66,1,9,2774,0,19158,0,662016,0,679936
6.911347517730497,1202814140,6.430306434631348,0,0,0,1,0,3,1,1,282,0,1949,0,56794,0,188416
6.914447592067988,708992537,6.476020812988281,0,0,0,1,1,12,0,3,1765,0,12204,0,273416,19,753664
6.922822491730981,1534503680,6.502315044403076,0,1,1,1,0,67,1,9,2721,0,18837,0,1539072,0,1564672
6.924428822495607,1239617040,6.376414299011231,0,0,0,1,0,11,1,4,569,0,3940,0,105984,0,159744
6.927027027027027,1537414028,6.355748176574707,0,0,1,1,0,5,1,4,370,0,2563,0,81920,0,212992
6.9275362318840585,1535535473,5.772202491760254,0,1,1,0,0,79,1,9,2691,0,18642,0,512493,0,528384
6.929168180167091,1309560831,6.504189491271973,0,0,1,1,0,1,1,5,2753,1,19076,0,652952,0,663552
6.929178470254958,1374946204,6.411487579345703,0,1,0,0,0,30,1,4,353,0,2446,0,92421,0,167936
6.931277533039648,1185071585,6.465685367584228,0,0,0,1,0,154,0,4,2270,0,15734,0,527057,0,147456
6.9333058871963775,1015189578,6.499164581298828,0,0,1,1,0,85,1,14,2429,0,16841,0,516096,0,524288
6.9333058871963775,1015198589,6.499164581298828,0,0,1,1,0,85,1,14,2429,0,16841,0,516096,0,524288
6.937781256114263,1492824666,6.525823593139648,0,1,1,1,1,99,0,24,5111,0,35459,0,1130332,25,1130496
6.943636363636363,1096501609,6.410112857818603,0,0,1,1,0,96,1,3,1650,0,11457,0,163840,0,212992
6.9459793814433,1015134432,6.499850749969482,0,0,1,1,0,84,1,12,2425,0,16844,0,516096,0,524288
6.956797966963151,1448509603,6.449942588806152,0,0,0,1,0,168,1,13,1574,0,10950,0,1082368,0,8347648
6.957160048134777,1538427770,6.501554489135742,0,1,1,1,0,69,1,17,4155,0,28907,0,901120,0,925696
6.960709759188847,1096501609,6.396670341491699,0,0,1,1,0,96,1,2,1578,0,10984,0,155648,0,204800
6.963302752293578,1519261689,6.189049243927002,0,1,1,0,0,10,1,5,545,0,3795,0,122884,0,126976
6.963688485427616,1538427770,6.501816749572754,0,1,1,1,0,69,1,15,4186,0,29150,0,901120,0,925696
6.967105263157895,1414295795,6.06531810760498,0,1,0,1,0,25,1,1,304,0,2118,0,98304,0,131072
6.974619289340102,1180989267,6.025457382202148,0,1,0,1,0,34,1,5,2758,0,19236,0,196096,0,204800
6.977379310344827,1236927085,6.48919677734375,0,1,0,1,1,131,0,11,3625,3,25293,0,716504,20,131072
6.98114420398543,1115757790,6.446348667144775,0,0,0,1,0,114,1,13,4667,0,32581,0,1250816,2,1282048
6.982229402261712,1339931090,6.461767196655273,0,0,0,1,0,5,0,3,619,0,4322,0,82944,0,221184
6.983381502890175,1473803047,6.412235736846924,0,0,0,1,0,110,1,12,1384,0,9665,0,3598336,0,10203136
6.988200589970502,1538427770,6.496361255645752,0,1,1,1,0,69,1,21,4068,0,28428,0,901120,0,925696
6.991421831438988,1115757790,6.4505558013916025,0,0,0,1,0,114,1,9,4663,0,32601,0,1250816,2,1282048
6.9916142557652,1437642129,6.255658149719238,0,0,0,1,0,98,1,9,1908,0,13340,0,2235904,0,8876032
6.9921639541892695,1540893343,6.415451526641846,14,1,1,1,0,21,1,20,1659,0,11600,0,430080,0,430080
6.992694456381607,1115757790,6.44571590423584,0,0,0,1,0,114,1,12,4654,0,32544,0,1250816,2,1282048
6.993115318416523,1004039231,6.378036022186279,2,0,0,1,0,70,0,1,581,1,4063,0,111809,0,28672
6.995082700044703,708992537,6.45646858215332,0,0,0,1,0,8,0,1,2237,0,15648,0,450503,1,81920
6.995412844036697,1537396159,6.323678016662598,0,0,1,1,0,5,1,3,218,0,1525,0,37376,0,126976
6.995652173913044,1537409366,6.390406131744385,0,0,1,1,0,5,1,3,230,0,1609,0,70144,0,192512
6.998051526304395,1115757790,6.443149566650391,0,0,0,1,0,114,1,10,4619,0,32324,0,1250816,2,1282048
6.998054054054054,1115757790,6.446532249450684,0,0,0,1,0,114,1,12,4625,0,32366,0,1250816,2,1282048
6.998815165876778,1539348158,6.496716976165772,0,1,1,1,0,70,1,15,5064,0,35442,0,1271808,0,1286144
7,1096501609,6.390861511230469,0,0,1,1,0,96,1,2,1558,0,10906,0,155648,0,204800
7.003263707571802,1115757790,6.447451114654541,0,0,0,1,0,114,1,15,4596,0,32187,0,1250816,2,1282048
7.005530973451328,998081854,6.051612854003906,0,1,0,1,0,11,1,1,2712,0,18999,0,218112,0,225280
7.005909389363099,1115757790,6.442874908447266,0,0,0,1,0,114,1,18,4569,0,32010,0,1250816,2,1282048
7.006444683136412,1115757790,6.444093704223633,0,0,0,1,0,114,1,8,4655,0,32615,0,1250816,2,1282048
7.007157464212679,1539690440,6.41817569732666,24,1,1,1,0,23,1,2,1956,0,13706,0,442368,0,442368
7.00764359030356,1115757790,6.447412967681885,0,0,0,1,0,114,1,10,4579,0,32088,0,1250816,2,1282048
7.010175362632604,1115757790,6.446757316589356,0,0,0,1,0,114,1,17,4619,0,32380,0,1250816,2,1282048
7.010869565217392,1425496742,6.487838745117188,0,1,1,1,1,57,0,10,2760,2,19350,0,572656,20,573440
7.010894064613073,1537623439,6.504441261291504,0,1,1,1,0,66,1,16,2662,0,18663,0,662016,0,679936
7.011446180937706,1115757790,6.444394588470459,0,0,0,1,0,114,1,9,4543,0,31853,0,1250816,2,1282048
7.011597374179431,1115757790,6.443454265594482,0,0,0,1,0,114,1,9,4570,0,32043,0,1250816,2,1282048
7.011964324559496,1115757790,6.443910598754883,0,0,0,1,0,114,1,15,4597,0,32234,0,1250816,2,1282048
7.012024048096192,708992537,6.398225784301758,0,0,0,1,0,6,1,3,499,1,3499,0,93696,0,147456
7.012058570198105,1115757790,6.445103645324707,0,0,0,1,0,114,1,15,4644,0,32564,0,1250816,2,1282048
7.013855812946526,1115757790,6.445589065551758,0,0,0,1,0,114,1,18,4619,0,32397,0,1250816,2,1282048
7.014159292035398,1104415220,6.130967140197754,0,0,0,1,0,2,1,1,565,0,3963,0,206320,0,417792
7.014304291287386,1037146749,6.33952522277832,0,0,0,1,0,126,1,3,769,0,5394,0,233472,0,102400
7.015773552290408,1115757790,6.449238300323486,0,0,0,1,0,114,1,15,4628,0,32469,0,1250816,2,1282048
7.016293721485987,1115757790,6.450169563293457,0,0,0,1,0,114,1,9,4603,0,32296,0,1250816,2,1282048
7.01699716713881,1115757790,6.4470062255859375,0,0,0,1,0,114,1,12,4589,1,32201,0,1250816,2,1282048
7.017072919880695,1538666553,6.505338655370095,4,1,1,1,0,149,1,36,9723,5,68227,0,2057528,3,2080768
7.018819188191882,1256802338,6.056612014770508,2,1,1,1,0,34,1,2,2710,0,19021,0,202752,0,212992
7.019675427258366,1184804520,5.587611198425293,0,1,1,1,1,46,0,1,6963,1,48878,0,1380760,14,1374080
7.019782608695652,1115757790,6.440269947052002,0,0,0,1,0,114,1,18,4600,0,32291,0,1250816,2,1282048
7.02,1239429737,5.690551464588952,43,1,1,1,0,498,0,13,12550,0,88101,0,5237248,0,5263360
7.02019758507135,1115757790,6.443761825561523,0,0,0,1,0,114,1,12,4555,0,31977,0,1250816,2,1282048
7.020536100302637,1115757790,6.444554328918457,0,0,0,1,0,114,1,14,4626,0,32477,0,1250816,2,1282048
7.020605280103027,1096501609,6.387546539306641,0,0,1,1,0,96,1,3,1553,0,10903,0,147456,0,196608
7.020728929384965,1536459448,4.596503257751465,0,1,1,1,0,9,1,4,8780,0,61642,0,511584,0,532480
7.020926243567753,1319227785,6.484521865844728,0,1,1,1,0,171,0,13,2915,1,20466,0,643628,0,180224
7.021267265950449,1115757790,6.443604469299316,0,0,0,1,0,114,1,12,4561,0,32024,0,1250816,2,1282048
7.021505376344086,12345,6.27609920501709,0,0,0,0,0,9,0,1,186,0,1306,0,25290,0,90112
7.021653543307087,1115757790,6.443531990051269,0,0,0,1,0,114,1,8,4572,0,32103,0,1250816,2,1282048
7.022222222222222,1115757790,6.444630622863769,0,0,0,1,0,114,1,19,4590,0,32232,0,1250816,2,1282048
7.023898267923701,1115757790,6.442752838134766,0,0,0,1,0,114,1,15,4561,0,32036,0,1250816,2,1282048
7.024205748865356,1115757790,6.449211597442627,0,0,0,1,0,114,1,11,4627,0,32501,0,1250816,2,1282048
7.026315789473684,708992537,6.336852073669434,0,0,0,1,0,9,1,1,266,0,1869,0,33792,0,315392
7.026927151975605,1319218060,6.45978812615739,0,1,1,1,0,254,0,108,38697,0,271921,0,8072135,0,331776
7.027346313716911,1115757790,6.44490909576416,0,0,0,1,0,114,1,15,4571,0,32122,0,1250816,2,1282048
7.028470536305451,1115757790,6.4433674812316895,0,0,0,1,0,114,1,9,4531,0,31846,0,1250816,2,1282048
7.028665931642778,1115757790,6.440494537353516,0,0,0,1,0,114,1,19,4535,0,31875,0,1250816,2,1282048
7.030708488703663,1115757790,6.4406280517578125,0,0,0,1,0,114,1,15,4559,0,32053,0,1250816,2,1282048
7.031795098255685,1115757790,6.444793224334717,0,0,0,1,0,114,1,17,4529,0,31847,0,1250816,2,1282048
7.03277972027972,1115757790,6.444993019104004,0,0,0,1,0,114,1,20,4576,0,32182,0,1250816,2,1282048
7.034015117830147,1115757790,6.439975261688232,0,0,0,1,0,114,1,15,4498,0,31639,0,1250816,2,1282048
7.034145280556764,1115757790,6.446258544921875,0,0,0,1,0,114,1,13,4598,0,32343,0,1250816,2,1282048
7.034237438861716,1115757790,6.442164421081543,0,0,0,1,0,114,1,14,4498,0,31640,0,1250816,2,1282048
7.03532548322595,1115757790,6.435760498046875,0,0,0,1,0,114,1,12,4501,0,31666,0,1250816,2,1282048
7.039280958721704,1115757790,6.443094253540039,0,0,0,1,0,114,1,18,4506,0,31719,0,1250816,2,1282048
7.039797713280563,1115757790,6.444954872131348,0,0,0,1,0,114,1,11,4548,0,32017,0,1250816,2,1282048
7.04022491349481,1115757790,6.448678016662598,0,0,0,1,0,114,1,16,4624,0,32554,0,1250816,2,1282048
7.041399158733673,1115757790,6.445406913757324,0,0,0,1,0,114,1,10,4517,0,31806,0,1250816,2,1282048
7.042024202420242,1115757790,6.444185256958008,0,0,0,1,0,114,1,14,4545,1,32006,0,1250816,2,1282048
7.042209944751381,1115757790,6.438792705535889,0,0,0,1,0,114,1,11,4525,0,31866,0,1250816,2,1282048
7.042355563812,1525819480,6.503452301025391,0,1,1,1,1,99,1,19,5383,0,37909,0,1216344,49,1282048
7.042637362637363,1115757790,6.438566207885742,0,0,0,1,0,114,1,10,4550,0,32044,0,1250816,2,1282048
7.042860315345325,1115757790,6.442465305328369,0,0,0,1,0,114,1,16,4503,0,31714,0,1250816,2,1282048
7.043227665706052,1115757790,6.441198825836182,0,0,0,1,0,114,1,12,4511,0,31772,0,1250816,2,1282048
7.043609933373712,1145386859,6.472328186035156,0,0,0,1,1,173,0,13,3302,0,23258,0,728208,13,131072
7.044337137840211,1115757790,6.445993423461914,0,0,0,1,0,114,1,18,4556,0,32094,0,1250816,2,1282048
7.044371584699453,1115757790,6.44029426574707,0,0,0,1,0,114,1,15,4575,0,32228,0,1250816,2,1282048
7.045008912655971,1115757790,6.440065383911133,0,0,0,1,0,114,1,17,4488,0,31618,0,1250816,2,1282048
7.045754509458865,1115757790,6.446891784667969,0,0,0,1,0,114,1,10,4546,0,32030,0,1250816,2,1282048
7.046163992086173,1115757790,6.447905540466309,0,0,0,1,0,114,1,16,4549,0,32053,0,1250816,2,1282048
7.046332046332046,708992537,6.345429420471191,0,0,0,1,0,9,1,1,259,0,1825,0,33792,0,315392
7.049259995582063,1115757790,6.443868160247803,0,0,0,1,0,114,1,12,4527,0,31912,0,1250816,2,1282048
7.051265126512651,1115757790,6.441425323486328,0,0,0,1,0,114,1,7,4545,0,32048,0,1250816,2,1282048
7.051310777503921,1115757790,6.439270973205566,0,0,0,1,0,114,1,14,4463,0,31470,0,1250816,2,1282048
7.051674428919938,1115757790,6.4426093101501465,0,0,0,1,0,114,1,14,4509,0,31796,0,1250816,2,1282048
7.05186170212766,1115757790,6.439384937286377,0,0,0,1,0,114,1,14,4512,0,31818,0,1250816,2,1282048
7.052071792599158,1115757790,6.442758560180664,0,0,0,1,0,114,1,15,4513,0,31826,0,1250816,2,1282048
7.052083333333333,1115757790,6.443486213684082,0,0,0,1,0,114,1,14,4512,0,31819,0,1250816,2,1282048
7.052439912600145,1464300288,6.419562339782715,0,0,0,1,0,119,1,11,1373,0,9683,0,1538048,0,9117696
7.055598455598456,1469963474,6.39035177230835,0,0,0,0,0,118,1,13,1295,0,9137,0,1175552,0,8208384
7.055605180884323,1115757790,6.436369895935059,0,0,0,1,0,114,1,12,4478,0,31595,0,1250816,2,1282048
7.055715233252267,1115757790,6.436127662658691,0,0,0,1,0,114,1,15,4523,0,31913,0,1250816,2,1282048
7.05583868823399,1115757790,6.440909385681152,0,0,0,1,0,114,1,11,4513,0,31843,0,1250816,2,1282048
7.055951850200624,1115757790,6.43858528137207,0,0,0,1,0,114,1,14,4486,0,31653,0,1250816,2,1282048
7.058533303431263,1115757790,6.434957027435303,0,0,0,1,0,114,1,13,4459,0,31474,0,1250816,2,1282048
7.060256978289765,1115757790,6.441804885864258,0,0,0,1,0,114,1,9,4514,0,31870,0,1250816,2,1282048
7.061958694203864,1115757790,6.441482067108154,0,0,0,1,0,114,1,12,4503,0,31800,0,1250816,2,1282048
7.062055160142349,1115757790,6.442081451416016,0,0,0,1,0,114,1,11,4496,0,31751,0,1250816,2,1282048
7.062146892655368,1216019569,6.454994201660156,0,0,0,1,0,3,1,7,1770,0,12500,0,205312,0,90112
7.063682921398352,1115757790,6.440110206604004,0,0,0,1,0,114,1,9,4491,0,31723,0,1250816,2,1282048
7.063819577735125,966564029,6.280024528503418,0,0,0,1,0,193,0,2,2084,0,14721,0,558354,3,385024
7.068135691504784,1540722709,4.722442626953125,0,1,0,1,0,11,1,4,3449,0,24378,0,443392,0,458752
7.068437640702387,1115757790,6.435990810394287,0,0,0,1,0,114,1,13,4442,0,31398,0,1250816,2,1282048
7.070191026210573,1115757790,6.439810752868652,0,0,0,1,0,114,1,14,4502,0,31830,0,1250816,2,1282048
7.072865444792132,1115757790,6.439852714538574,0,0,0,1,0,114,1,15,4474,0,31644,0,1250816,2,1282048
7.073921971252567,1270901971,6.461538791656494,0,0,0,1,0,168,0,6,1948,0,13780,0,410383,0,1155072
7.077685950413223,1056611700,6.405479431152344,0,0,0,1,1,57,1,1,1210,1,8564,0,993440,3,991232
7.078566256335988,1092135875,6.026509284973144,0,1,0,1,0,70,1,3,2762,0,19551,0,209920,0,221184
7.080539932508437,1115757790,6.436895370483398,0,0,0,1,0,114,1,12,4445,0,31473,0,1250816,2,1282048
7.085812356979405,998081499,6.035994529724121,0,1,0,1,0,28,1,2,2622,0,18579,0,198144,0,204800
7.086363636363636,1274218445,6.4868011474609375,0,0,0,1,0,10,1,4,660,0,4677,1,116224,0,192512
7.086907449209932,1115757790,6.435681343078613,0,0,0,1,0,114,1,12,4430,0,31395,0,1250816,2,1282048
7.08750365817969,1540686623,4.701935291290283,0,1,0,1,0,11,1,8,3417,0,24218,0,445440,0,462848
7.089297925689538,1253855566,6.4904998807432674,0,1,0,1,1,237,0,67,17548,0,124403,7,3857048,10,450560
7.089905362776025,1540382755,6.488672256469728,0,1,1,1,0,75,1,11,5072,0,35960,0,1223168,0,1236992
7.093003412969283,1540726394,4.7974042892456055,0,1,0,1,0,11,1,6,3516,0,24939,0,444928,0,462848
7.093939920125021,1148463640,5.46473503112793,0,1,0,1,0,125,1,10,5759,1,40854,0,512423,0,520192
7.096195381292573,1540125710,6.477625846862793,0,1,1,1,0,110,1,23,6019,1,42712,0,1480704,0,1499136
7.096836049856184,1272993639,6.156448841094971,19,1,1,1,0,40,1,4,3129,0,22206,0,295936,0,307200
7.097200091053949,1115757790,6.43675422668457,0,0,0,1,0,114,1,9,4393,0,31178,0,1250816,2,1282048
7.099582587954681,1540703716,4.647163391113281,0,1,0,1,0,11,1,4,3354,0,23812,0,445952,0,462848
7.103336572724328,1236927085,6.457336902618408,0,1,0,1,1,131,0,10,3087,3,21928,0,625312,20,131072
7.106781677572873,1540686744,4.652932167053223,0,1,0,1,0,11,1,4,3362,0,23893,0,444928,0,462848
7.107389162561576,1098296460,6.565189838409424,0,0,0,1,1,60,1,35,4060,1,28856,0,993464,0,991232
7.109734513274336,1208131837,6.042396545410156,4,1,1,1,0,51,1,1,2825,0,20085,0,209408,0,221184
7.109907741676695,966564029,6.310436905688244,0,0,0,1,0,193,0,28,9972,0,70900,0,2089448,21,385024
7.112309074573226,1417159575,6.446925640106201,0,1,1,1,0,1,0,15,3339,1,23748,0,1173504,0,1196032
7.11295307670694,1537088983,6.482983589172363,0,1,1,1,0,77,1,13,3559,0,25315,0,807424,0,831488
7.115087719298246,1540036136,6.37177324295044,0,0,1,1,0,1,1,5,1425,0,10139,0,318464,0,352256
7.115175097276264,1310270721,6.465940952301025,0,1,1,1,1,42,0,12,1285,0,9143,0,260496,5,270336
7.115727002967359,1274218445,6.488583564758301,0,0,0,1,0,10,1,4,674,0,4796,1,1242624,0,200704
7.120014635931211,1538596737,6.305534362792969,0,0,1,1,0,1,1,5,2733,0,19459,0,538112,0,565248
7.129676716309481,1309560831,6.505703449249268,0,0,1,1,0,1,1,5,2753,1,19628,0,653504,0,663552
7.133174224343675,1267754379,6.446396827697754,0,0,0,1,0,160,0,2,2095,0,14944,0,532090,1,430080
7.141990291262136,1091606232,6.151998043060303,4,1,1,1,0,76,0,1,824,0,5885,0,221184,0,237568
7.144347826086957,1255352791,6.42535924911499,0,0,0,1,0,113,1,5,1150,0,8216,0,247576,1,131072
7.146232439335888,1221807565,6.467984199523926,0,0,0,1,0,114,1,6,1566,0,11191,0,438769,0,442368
7.148,708992537,6.32578182220459,0,0,0,1,0,9,1,1,250,0,1787,0,33792,0,315392
7.151709401709402,1127876645,6.2699360847473145,0,0,0,1,0,6,1,1,468,0,3347,0,225280,0,159744
7.155251141552512,1259339847,6.086056232452393,1,1,1,1,0,34,1,1,2847,0,20371,0,219136,0,229376
7.159817351598173,998113032,6.125224590301514,6,0,1,1,0,59,1,2,2847,0,20384,0,260096,0,278528
7.160629921259843,1538400908,6.436692237854004,15,0,1,1,0,23,1,4,1905,0,13641,0,425984,0,425984
7.163928162017577,1268634470,6.4782562255859375,0,1,0,1,0,163,1,11,2617,1,18748,0,806717,1,499712
7.165937272064187,998113039,6.042017936706543,0,1,1,1,0,41,1,1,2742,0,19649,0,203776,0,217088
7.168576104746317,1313616610,6.158514976501465,19,1,1,1,0,41,1,3,3055,0,21900,0,296448,0,307200
7.169312169312169,1230410192,6.196503639221191,0,0,0,0,0,5,0,1,189,0,1355,0,22016,0,77824
7.169930511686671,1540384133,6.076754570007324,61,1,1,1,0,7,1,4,1583,0,11350,0,507904,1,507904
7.17123795404003,1208131746,6.065821170806885,4,1,1,1,0,41,1,2,2698,0,19348,0,207872,0,221184
7.1724867724867725,1172543473,6.354048252105713,1,0,1,0,0,51,1,5,945,0,6778,0,295391,0,299008
7.173970783532536,1262771784,6.410011291503906,0,0,0,1,0,135,0,5,2259,0,16206,0,538473,1,192512
7.175293875025779,966564029,5.965594291687012,0,0,0,1,0,193,0,5,4849,0,34793,0,1185152,2,385024
7.176703930760909,1208131915,6.051218509674072,1,1,1,1,0,58,1,1,2773,0,19901,0,205824,0,221184
7.177464788732396,1257193469,6.49212121963501,0,0,0,1,0,174,0,29,6745,0,48412,0,1542411,2,10547200
7.18689138576779,1403134095,6.454753875732422,0,0,1,1,0,82,1,9,2670,0,19189,0,675840,0,692224
7.192,1320104280,6.047489166259766,5,1,1,1,0,52,1,2,2750,0,19778,0,218112,0,229376
7.19682151589242,752130343,6.293605804443359,0,1,1,1,0,76,1,7,818,0,5887,0,139264,0,143360
7.197424892703863,999877944,6.347615242004394,0,0,0,1,0,5,0,1,1165,2,8385,0,217279,0,98304
7.200698757763975,998081624,6.03474235534668,0,1,0,1,0,42,1,4,2576,0,18549,0,198144,0,208896
7.201912467819051,1208111617,6.032543182373047,0,1,0,1,0,81,1,3,2719,0,19582,0,220160,0,229376
7.20395256916996,1131528780,6.43410587310791,0,0,0,1,1,55,1,5,1265,1,9113,0,1327280,0,1323008
7.211132437619962,1374946204,6.400957107543945,0,1,1,1,0,50,1,4,521,0,3757,0,131072,0,163840
7.215552523874488,1258075914,6.283146858215332,1,0,1,0,0,47,1,5,733,0,5289,0,220086,0,233472
7.216101694915254,1233055612,5.139697551727295,0,0,0,1,0,1,1,2,236,0,1703,0,83968,0,151552
7.217215482380127,1180553581,6.446752548217773,0,0,0,1,0,22,1,8,1731,1,12493,0,201216,0,86016
7.220754716981132,1272527221,5.744749546051025,0,1,0,1,0,122,1,1,1060,0,7654,0,506438,0,512000
7.222402597402597,1017298432,6.431046485900879,0,0,0,1,0,54,1,1,1232,0,8898,0,315904,0,356352
7.223773434383726,1091606341,6.035342216491699,1,1,1,1,0,24,1,1,2507,0,18110,0,201728,0,212992
7.227715355805244,1208131878,6.041007995605469,1,1,1,1,0,35,1,2,2670,0,19298,0,200192,0,212992
7.231545406266596,1217575222,6.451849937438965,0,1,0,1,0,104,1,12,1883,4,13617,0,532480,0,159744
7.232654600301659,998081565,6.0465087890625,0,1,0,1,0,19,1,3,2652,0,19181,0,196096,0,208896
7.23266129032258,1114415313,6.557679176330566,0,0,0,1,0,9,1,11,7440,0,53811,1,753152,1,1581056
7.233245975290154,1208131815,6.020929336547852,1,1,1,1,0,67,1,2,2671,0,19320,0,209408,0,221184
7.233443102817417,998081484,6.02654504776001,0,1,0,1,0,82,1,4,2733,0,19769,0,227328,0,237568
7.235817233977308,708992537,6.437247276306152,0,0,0,1,0,8,1,16,3261,0,23596,0,678090,2,86016
7.2363566487317454,1424507544,6.474055290222168,0,1,1,1,1,60,0,10,2602,2,18829,0,531696,20,536576
7.242935052057511,1340698812,6.480249404907228,11,0,1,1,0,42,1,9,2017,0,14609,0,467793,17,487424
7.243310208126858,1340698812,6.480087757110596,11,0,1,1,0,42,1,9,2018,0,14617,0,467955,17,487424
7.243430837878036,1340698812,6.4803409576416025,11,0,1,1,0,42,1,9,2017,0,14610,0,467965,17,487424
7.244301288404361,1340698812,6.480571269989014,11,0,1,1,0,42,1,9,2018,0,14619,0,467908,17,487424
7.244543650793651,1340698812,6.480330467224121,11,0,1,1,0,42,1,9,2016,0,14605,0,467949,17,487424
7.244665012406948,1340698812,6.4802093505859375,11,0,1,1,0,42,1,9,2015,0,14598,0,467860,17,487424
7.244918195339613,1340698812,6.480469703674316,11,0,1,1,0,42,1,9,2017,0,14613,0,467901,17,487424
7.245039682539683,1340698812,6.480431079864502,11,0,1,1,0,42,1,10,2016,0,14606,0,467928,17,487424
7.245161290322581,1340698812,6.480379104614258,11,0,1,1,0,42,1,9,2015,0,14599,0,467886,17,487424
7.245779543197616,1340698812,6.48015832901001,11,0,1,1,0,42,1,9,2014,0,14593,0,467955,17,487424
7.245779543197616,1340698812,6.480230331420898,11,0,1,1,0,42,1,9,2014,0,14593,0,467808,17,487424
7.245779543197616,1340698812,6.480299949645996,11,0,1,1,0,42,1,9,2014,0,14593,0,467853,17,487424
7.246650124069479,1340698812,6.480410575866699,11,0,1,1,0,42,1,9,2015,0,14602,0,467958,17,487424
7.246895181321411,1340698812,6.480107307434082,11,0,1,1,0,42,1,9,2013,0,14588,0,467803,17,487424
7.246895181321411,1340698812,6.480107307434082,11,0,1,1,0,42,1,9,2013,0,14588,0,467826,17,487424
7.246895181321411,1340698812,6.480107307434082,11,0,1,1,0,42,1,9,2013,0,14588,0,467835,17,487424
7.246895181321411,1340698812,6.480107307434082,11,0,1,1,0,42,1,9,2013,0,14588,0,467907,17,487424
7.246895181321411,1340698812,6.480107307434082,11,0,1,1,0,42,1,9,2013,0,14588,0,467919,17,487424
7.247643393513341,1538059020,6.511813163757324,0,0,0,1,1,166,1,28,6259,0,45363,0,1323272,11,401408
7.247688243064729,1320434451,6.163524627685547,17,1,1,1,0,41,1,4,3028,0,21946,0,295936,0,307200
7.247892910262767,1340698812,6.480144500732422,11,0,1,1,0,42,1,9,2017,0,14619,0,467911,17,487424
7.248595505617978,1391582873,6.363190650939941,0,0,0,1,0,4,1,2,1424,3,10322,0,322788,0,86016
7.249863611565739,888945196,6.494317054748535,0,1,0,1,0,60,1,8,1833,0,13289,0,593935,1,618496
7.253361641896673,1091606195,6.059840202331543,4,1,1,1,0,47,1,1,2826,0,20498,0,251392,0,262144
7.257585974376265,1061320727,6.436493396759033,2,0,0,1,0,112,0,11,1483,1,10763,0,312119,0,53248
7.257839721254355,1174062770,6.385603904724121,5,1,1,1,0,59,1,5,574,0,4166,0,120739,0,135168
7.259934378417791,1208131770,6.07022762298584,4,1,1,1,0,80,1,3,2743,0,19914,0,233984,0,245760
7.261904761904762,1208131867,6.03254508972168,4,1,1,1,0,43,1,1,2688,0,19520,0,203776,0,217088
7.265529841656517,1015211518,6.479739189147949,0,0,1,1,1,86,1,13,2463,0,17895,0,520704,10,524288
7.26627955205309,1015171051,6.443953037261963,0,0,1,1,0,155,1,13,2411,1,17519,0,540672,0,552960
7.266486303686168,1236927085,6.453874111175537,0,1,0,1,1,131,0,10,2957,3,21487,0,601304,20,131072
7.269102990033223,1015128066,6.443867683410644,0,0,1,1,0,155,1,13,2408,1,17504,0,540672,0,552960
7.269630245118405,1015089051,6.443708419799805,0,0,1,1,0,155,1,13,2407,1,17498,0,540672,0,552960
7.27891465817796,926722535,5.813214302062988,160,0,1,1,0,303,0,1,6597,0,48019,0,816640,0,847872
7.289745466373913,1015392931,6.022905885586377,0,0,0,1,0,254,0,26,12297,2,89642,0,2609648,11,1617920
7.289928057553957,1208111755,6.007861614227295,0,1,0,1,0,112,1,4,2780,0,20266,0,216576,0,229376
7.291618385477018,1208131814,6.011081218719482,3,1,1,1,0,42,1,1,2589,0,18878,0,199168,0,212992
7.2933730454207,998112883,6.061623096466064,23,1,1,1,0,39,1,1,2686,0,19590,0,204800,0,217088
7.298245614035087,1340698812,6.470912456512451,11,0,1,1,0,42,1,7,1938,0,14144,0,467840,17,487424
7.302721088435374,1407142587,6.334273815155029,0,0,0,1,0,46,1,2,294,0,2147,0,101300,0,49152
7.302721088435374,1414768457,6.334273815155029,0,0,0,1,0,46,1,2,294,0,2147,0,101300,0,49152
7.302721088435374,1417095538,6.334273815155029,0,0,0,1,0,46,1,2,294,0,2147,0,101300,0,49152
7.3040786598689,1245954385,6.055751800537109,3,1,1,1,0,60,1,2,2746,0,20057,0,206848,0,221184
7.304564315352697,1194411145,6.341317176818848,0,0,0,1,0,54,1,4,1205,0,8802,0,107008,0,151552
7.305870236869207,1540736804,6.46943473815918,0,1,1,1,0,69,1,13,2913,0,21282,0,2134016,0,2150400
7.30656108597285,1261422566,6.039480686187744,5,1,1,1,0,46,1,2,2652,0,19377,0,215552,0,225280
7.306781485468245,1540804166,6.474461078643799,0,1,1,1,0,69,1,11,2787,0,20364,0,673792,0,688128
7.314329738058552,1429291957,6.4461188316345215,0,0,0,1,0,74,1,10,1298,0,9494,0,1299456,0,8466432
7.316776315789474,974756848,6.442720413208008,0,0,1,1,0,114,1,9,3040,1,22243,0,622592,0,634880
7.317471848892118,1323942311,6.055020809173584,0,1,1,1,0,47,1,6,2753,0,20145,0,204288,0,212992
7.320263591433278,974754447,6.44230318069458,0,0,1,1,0,114,1,8,3035,1,22217,0,622592,0,634880
7.322254335260116,1208131866,6.060701370239258,28,1,1,1,0,51,1,5,2768,0,20268,0,216576,0,229376
